title,label,Prediction
Russia says ready to work with North Korea to resolve missile crisis,0,0
Russia left troops in Belarus after wargames: Ukraine,0,0
UK court agrees to extradite suspect in Italy model kidnap plot,0,0
In Pakistan s coal rush some women drivers break cultural barriers,0,0
Storm-battered Antigua asks U.S. to settle 12-year old WTO bill,0,0
Yemen cholera cases could hit 1 million by year-end: Red Cross,0,0
With Budapest closer to Moscow Orban grants money to Russian Orthodox churches,0,0
Saudi man arrested after threatening women drivers,0,0
Iraq s top Shi ite cleric Sistani opposes secession of Kurdish region,0,0
Kurdistan region refuses to hand over border crossings to Iraqi government: Rudaw,0,0
Iran bans oil refinery products traffic with Iraqi Kurdistan: report,0,0
Stampede in India s financial capital kills at least 22,0,0
Lavrov: Russia-U.S. cooperation on Syria not without problems ,0,0
Russia s Putin says de facto conditions created for end to Syrian civil war,0,0
Burundi loses bid to stop U.N. atrocities investigation,0,0
Swiss strip refugee status from Libyan preacher,0,0
Russia accuses CNN International of violating Russian media law,0,0
Migrant smuggling crackdown triggered clashes in Libyan city: armed group head,0,0
South Africa court says cannot compel Zuma to set up influence-peddling inquiry,0,0
U.N. Human Rights Council extends Myanmar mission until September 2018,0,0
How blood money diplomacy and desperation are reuniting Palestine,0,0
China to prosecute former party boss of Chongqing,0,0
 Wave of humanity puts aid agencies to the test in Bangladesh,0,0
Myanmar ministers deliver aid to trapped Rohingya village,0,0
Putin complains Russian media abroad face unacceptable pressure,0,0
Haftar says force remains option in Libya but political solution best,0,0
Turkish military kills three PKK militants in north Iraq near border: sources,0,0
Britain unconditionally committed to EU s security says PM May,0,0
UK s May urges EU to respond in kind to new tone on Brexit talks,0,0
Women to plead not guilty in high-profile Kim Jong Nam murder trial,0,0
Furious Philippines decries West s joint stand on drug war killings,0,0
Uber Grab to tighten up on deliveries in Philippines amid drug concerns,0,0
Vietnam court sentences to death PetroVietnam ex-chairman in mass trial,0,0
China says one step forwards two steps back no good for Japan ties,0,0
Energised challenge by Tokyo governor exposes risk of PM Abe s snap poll decision,0,0
Turkey orders 117 soldiers detained over Gulen links: sources,0,0
Hoyer asked on German finmin post says extremely happy at EIB,0,0
Japan s defense chief warns of possible North Korea provocation on October 10,0,0
Militants attack Kabul airport during Mattis visit U.S. strike hits civilians,0,0
Militants attack Somali military base kill at least 15,0,0
Most Germans want three-way coalition of conservatives FDP and Greens: poll,0,0
Looming election may be nail in coffin for Japan s fiscal reform,0,0
China support for North Korea clampdown growing: U.S. official,0,0
Behind the bombast: North Korea s genteel foreign minister,0,0
South Korea expects more provocative acts by North Korea in mid-October,0,0
IAEA says North Korea s rapid weapons progress poses new global threat,0,0
Cuts hurt Mexico quake response outlook ahead of 2018 vote,0,0
Fear of volcanic eruption on Bali forces nearly 135 000 to flee to shelters,0,0
Turkey s Erdogan links fate of detained U.S. pastor to wanted cleric Gulen,0,0
Macron s EU vision will bolster Franco-German axis: Merkel,0,0
Russia and North Korea to discuss nuclear crisis in Moscow,0,0
World Bank approves $150 million disaster fund for Dominican Republic,0,0
British Columbia hires investigator to probe money laundering in casinos,0,0
Promoters of pop concerts other events may ditch Malaysia as hard-line Islam gets a grip,0,0
Trump congratulates Merkel on election win discusses Iran: White House,0,0
Islamic State set up Libyan desert army after losing Sirte: prosecutor,0,0
Munich prosecutors arrest ex-Porsche executive in Audi emissions probe: source,0,0
Catalan separatists call supporters onto streets for peaceful referendum day,0,0
Cameroon Anglophone regions to shut Nigeria border over protests,0,0
U.S. envoy to U.N. demands Myanmar prosecutions weapons curbs over Rohingya,0,0
Senate confirms Huntsman as ambassador to Russia,0,0
Compromise sought on U.N. Yemen inquiry as Saudi pressure mounts,0,0
Brexit talks warmer after May s speech but no closure,0,0
EU s Verhofstadt pokes fun at British PM May but says a Brexit deal can be done,0,0
Britain s May to press case with EU on security in Tallinn,0,0
U.S. air strike kills several Islamic State militants in Libya,0,0
Turkey raises oil threat after Iraqi Kurds back independence,0,0
Turkey s Erdogan calls Iraqi Kurdish referendum illegitimate,0,0
Islamic State s Baghdadi in undated audio urges militants to keep fighting,0,0
Nigeria to hold presidential and parliamentary election on Feb. 16 2019,0,0
U.S. willing if asked to facilitate talks between Kurds Baghdad: State Department,0,0
Myanmar violence could spread displace more Rohingya: U.N. chief,0,0
U.S. says countries should suspend providing weapons to Myanmar,0,0
Fincantieri Naval Group may exchange stakes in future military alliance,0,0
U.N. offers to help resolve Baghdad Kurdistan region crisis: Iraq foreign ministry,0,0
Pakistan ministry seeks ban on new party backed by prominent Islamist,0,0
Merkel s conservatives warned not to close off coalition options,0,0
Foreign powers could try to influence German coalition talks: spy chief,0,0
Loss of focus in fighting Islamic State after Kurdish referendum: coalition spokesman,0,0
Exclusive: From cyber unit to troops South Korea adds extra layer of Olympics security amid tensions,0,0
Iran may drop nuclear deal if U.S. withdraws foreign minister tells al Jazeera,0,0
U.S. envoy slams Russia for bid to shield Iran from IAEA inspections,0,0
EU s Verhofstadt says assumes a Brexit deal can be done with Britain,0,0
Syrian Observatory says IS cut Deir al-Zor road military source denies,0,0
Czech president s spokesman likens EU to Third Reich in outburst over spirit ingredient,0,0
Feeling left out under threat east Germans rebel with far-right vote,0,0
Lebanon sentences Islamist cleric to death for attacks on army,0,0
Macron s ideas can bolster Franco-German axis: Merkel,0,0
Congo naval boats battle rebels on Lake Tanganyika,0,0
Turkey stops training Iraqi Kurdish peshmerga after independence vote,0,0
Saudi women to be allowed to drive from age 18 same as men,0,0
Boat with 130 Rohingya refugee capsizes off Myanmar IOM says,0,0
Colombia s defense minister says drug policy must be long-term,0,0
French court jails woman who sent money to son killed in Syria,0,0
Tunisia foils the departure of 555 migrants to Europe in September,0,0
Senegal rebels issue warning over Astron s mineral sands mine,0,0
Russian hacker wanted by U.S. tells court he worked for Putin s party,0,0
U.N. agrees new team of experts for Burundi but EU and U.S. decry move,0,0
Seven killed by car bomb explosion in Mogadishu: police,0,0
UK business unions ally to urge Brexit citizenship deal,0,0
Brexit bill gives UK ministers excessively wide powers parliament committee says,0,0
Brazil poll shows Temer approval plummets on new graft charges,0,0
Egyptian court hands fresh life sentence to Muslim Brotherhood leader,0,0
U.S. student held in North Korea died of oxygen starved brain: coroner,0,0
Iraqi Shi’ite militias accused of rights abuses in Hawija operation,0,0
Extortionist seeking millions by poisoning supermarket food: German police,0,0
Protesters in Hong Kong demand full democracy on Occupy anniversary,0,0
Uzbek dissident charged with anti-government propaganda: report,0,0
Ahead of regional vote Merkel s conservatives neck-and-neck with Social Democrats,0,0
Russia tell U.S. to step back from dispute over military observation flights,0,0
European Parliament wants Britain to end discrimination against EU citizens: draft,0,0
Zimbabwe s Mugabe likens rivals to Judas for seeking his retirement,0,0
Turkey Iran Iraq may meet to discuss Kurdish Iraqi referendum: Turkey PM,0,0
Ukraine says ammo depot explosions huge blow to combat capability,0,0
France condemns Idlib offensive urges Russia to abide by de-escalation deals,0,0
Turkey calls on citizens to leave northern Iraq before flights suspended on Friday,0,0
Catalonia urges EU intervention in independence vote dispute,0,0
Egyptian air force strikes arms convoy at Libyan border,0,0
Philippine leader changes his tune with praise for U.S. allies ,0,0
Kenya s ruling party moves to amend election law ahead of vote re-run,0,0
U.N. denounces air raids on Idlib hospitals seeks protection system,0,0
Japan calls snap election as new party roils outlook,0,0
North Korea insists U.S. student Warmbier wasn t tortured,0,0
Turkish family of PakTurk Schools director abducted in Pakistan: rights group,0,0
Leaving nothing to chance China increases security social control before Congress,0,0
Turkey will deal with Iraqi central government PMs to meet soon: spokesman,0,0
Russia denies Syrian opposition allegation over civilian deaths,0,0
Speed over safety? China s food delivery industry warned over accidents,0,0
China says North Korean businesses in country will shut within 120 days of U.N. resolution,0,0
Thai junta leader says fugitive former PM Yingluck is in Dubai,0,0
Facebook Google Twitter asked to testify on Russian meddling,0,0
Suicide car bomb kills at least 12 Afghan police,0,0
China says wants deeper Singapore military ties raps Taiwan relations,0,0
Rising tension spurs Malaysia to ban travel to North Korea,0,0
Yemen Houthis say U.S. citizen kidnapped by unknown gunmen,0,0
Israel says it foiled planned ISIS-inspired attack at Jerusalem holy site,0,0
China says will protect sovereignty from any conflict on Korean peninsula,0,0
Tokyo Governor Koike: will examine steps to exit nuclear power dependence by 2030,0,0
Iraqi PM s office says Turkey agrees to deal only with Baghdad on oil exports,0,0
Qatar Airways cancels flights to northern Iraq: website,0,0
Taiwan to allow visa-free entry for visitors from Philippines,0,0
Youths charged with murder after fatal fire at Malaysian school,0,0
China says U.N. sanctions on North Korea allowed buffer period for coal seafood ban,0,0
El Salvador launches commission to find those missing from civil war,0,0
Mali president wants U.S. to reverse Chad travel ban,0,0
Far-right presidential hopeful aims to be Brazil s Trump,0,0
U.S. will phase out program for Central American child refugees,0,0
Hope evaporating a grim wait for relatives after Mexico quake,0,0
Mexico s Pena Nieto says disaster funds limited need to rework budget,0,0
Senator says Russian internet trolls stoked NFL debate,0,0
Trump administration proposes to cut refugee cap to 45 000,0,0
Venezuelan leader blasts Rajoy mocks Trump,0,0
Opposition says 150 civilians killed in Russian Syrian raids on Idlib,0,0
Western Sahara independence emissary refuses to leave Lima airport,0,0
